lcl|NC_030668.1_cds_XP_017631949.1_13985	1131	681	0
lcl|NC_030668.1_cds_XP_017632869.1_13986	603	24	0
lcl|NC_030668.1_cds_XP_017632492.1_13987	1170	0	0
lcl|NC_030668.1_cds_XP_017634082.1_13988	1041	161	0
lcl|NC_030668.1_cds_XP_017633509.1_13989	3198	227	0
lcl|NC_030668.1_cds_XP_017634022.1_13990	981	78	0
lcl|NC_030668.1_cds_XP_017631853.1_13991	1275	0	0
lcl|NC_030668.1_cds_XP_017631852.1_13992	2568	12	0
lcl|NC_030668.1_cds_XP_017634088.1_13993	996	26	0
lcl|NC_030668.1_cds_XP_017634045.1_13995	777	27	0
lcl|NC_030668.1_cds_XP_017631946.1_13997	1368	66	0
lcl|NC_030668.1_cds_XP_017633516.1_13998	3438	187	0
lcl|NC_030668.1_cds_XP_017633018.1_13999	1308	2	0
lcl|NC_030668.1_cds_XP_017633020.1_14001	330	1	0
lcl|NC_030668.1_cds_XP_017632978.1_14002	699	8	0
lcl|NC_030668.1_cds_XP_017632493.1_14003	1902	0	0
lcl|NC_030668.1_cds_XP_017633030.1_14004	690	14	0
lcl|NC_030668.1_cds_XP_017633093.1_14005	690	5	0
lcl|NC_030668.1_cds_XP_017633045.1_14006	690	1	0
lcl|NC_030668.1_cds_XP_017632912.1_14008	1317	34	0
lcl|NC_030668.1_cds_XP_017632913.1_14009	873	117	0
lcl|NC_030668.1_cds_XP_017632494.1_14011	1392	0	0
lcl|NC_030668.1_cds_XP_017632917.1_14012	1122	112	0
lcl|NC_030668.1_cds_XP_017632916.1_14013	3819	90	0
lcl|NC_030668.1_cds_XP_017633882.1_14014	651	32	0
lcl|NC_030668.1_cds_XP_017633881.1_14015	933	97	0
lcl|NC_030668.1_cds_XP_017633867.1_14018	3210	121	0
lcl|NC_030668.1_cds_XP_017633483.1_14022	1248	48	0
lcl|NC_030668.1_cds_XP_017633485.1_14024	912	137	0
lcl|NC_030668.1_cds_XP_017632034.1_14025	1044	196	0
lcl|NC_030668.1_cds_XP_017632033.1_14026	1152	56	0
lcl|NC_030668.1_cds_XP_017633580.1_14027	1533	426	0
lcl|NC_030668.1_cds_XP_017632495.1_14028	1152	0	0
lcl|NC_030668.1_cds_XP_017632197.1_14029	486	178	0
lcl|NC_030668.1_cds_XP_017634017.1_14030	2628	92	0
lcl|NC_030668.1_cds_XP_017632127.1_14033	978	1	0
lcl|NC_030668.1_cds_XP_017632129.1_14035	951	220	0
lcl|NC_030668.1_cds_XP_017632132.1_14036	705	235	0
lcl|NC_030668.1_cds_XP_017633947.1_14037	1083	945	0
lcl|NC_030668.1_cds_XP_017634037.1_14038	1044	283	0
lcl|NC_030668.1_cds_XP_017632018.1_14040	1458	24	0
lcl|NC_030668.1_cds_XP_017633131.1_14043	753	0	0
lcl|NC_030668.1_cds_XP_017631952.1_14044	486	104	0
lcl|NC_030668.1_cds_XP_017632496.1_14045	453	0	0
lcl|NC_030668.1_cds_XP_017632893.1_14046	849	0	0
lcl|NC_030668.1_cds_XP_017633579.1_14051	1758	44	0
lcl|NC_030668.1_cds_XP_017632498.1_14052	540	0	0
lcl|NC_030668.1_cds_XP_017633578.1_14053	1758	49	0
lcl|NC_030668.1_cds_XP_017632499.1_14054	1806	0	0
lcl|NC_030668.1_cds_XP_017631812.1_14055	1758	46	0
lcl|NC_030668.1_cds_XP_017633229.1_14057	5103	1	0
lcl|NC_030668.1_cds_XP_017633228.1_14058	5151	0	0
lcl|NC_030668.1_cds_XP_017632910.1_14059	765	34	0
lcl|NC_030668.1_cds_XP_017633169.1_14060	621	0	0
lcl|NC_030668.1_cds_XP_017632052.1_14061	1356	71	0
lcl|NC_030668.1_cds_XP_017632350.1_14062	354	11	0
lcl|NC_030668.1_cds_XP_017633283.1_14063	372	0	0
lcl|NC_030668.1_cds_XP_017632147.1_14064	483	86	0
lcl|NC_030668.1_cds_XP_017632500.1_14065	438	0	0
lcl|NC_030668.1_cds_XP_017632501.1_14066	363	0	0
lcl|NC_030668.1_cds_XP_017632309.1_14067	1518	16	0
lcl|NC_030668.1_cds_XP_017632310.1_14068	1431	5	0
lcl|NC_030668.1_cds_XP_017631797.1_14070	2181	73	0
lcl|NC_030668.1_cds_XP_017632502.1_14071	1530	0	0
lcl|NC_030668.1_cds_XP_017633106.1_14072	1104	12	0
lcl|NC_030668.1_cds_XP_017633793.1_14073	372	14	0
lcl|NC_030668.1_cds_XP_017633794.1_14074	333	19	0
lcl|NC_030668.1_cds_XP_017633791.1_14077	801	26	0
lcl|NC_030668.1_cds_XP_017633534.1_14084	2601	22	0
lcl|NC_030668.1_cds_XP_017632504.1_14085	1557	0	0
lcl|NC_030668.1_cds_XP_017632216.1_14086	678	15	0
lcl|NC_030668.1_cds_XP_017634073.1_14087	1281	27	0
lcl|NC_030668.1_cds_XP_017634076.1_14088	585	20	0
lcl|NC_030668.1_cds_XP_017634074.1_14089	672	28	0
lcl|NC_030668.1_cds_XP_017633210.1_14091	1002	23	0
lcl|NC_030668.1_cds_XP_017633246.1_14092	771	4	0
lcl|NC_030668.1_cds_XP_017633084.1_14093	933	1	0
lcl|NC_030668.1_cds_XP_017632398.1_14095	1272	14	0
lcl|NC_030668.1_cds_XP_017633139.1_14096	549	46	0
lcl|NC_030668.1_cds_XP_017632505.1_14097	1380	0	0
lcl|NC_030668.1_cds_XP_017633659.1_14098	1356	1048	0
lcl|NC_030668.1_cds_XP_017631794.1_14099	3702	37	0
lcl|NC_030668.1_cds_XP_017633462.1_14101	2358	32	0
lcl|NC_030668.1_cds_XP_017633465.1_14104	447	1	0
lcl|NC_030668.1_cds_XP_017633324.1_14106	150	0	0
lcl|NC_030668.1_cds_XP_017633212.1_14108	681	1	0
lcl|NC_030668.1_cds_XP_017632088.1_14109	1026	77	0
lcl|NC_030668.1_cds_XP_017632507.1_14110	1248	0	0
lcl|NC_030668.1_cds_XP_017632508.1_14111	1392	0	0
lcl|NC_030668.1_cds_XP_017633309.1_14112	654	4	0
lcl|NC_030668.1_cds_XP_017632509.1_14113	1287	18	0
lcl|NC_030668.1_cds_XP_017633729.1_14114	1611	454	0
lcl|NC_030668.1_cds_XP_017633730.1_14116	987	50	0
lcl|NC_030668.1_cds_XP_017632423.1_14118	3078	11	0
lcl|NC_030668.1_cds_XP_017632094.1_14119	1047	18	0
lcl|NC_030668.1_cds_XP_017633977.1_14120	3237	273	0
lcl|NC_030668.1_cds_XP_017632511.1_14121	669	0	0
lcl|NC_030668.1_cds_XP_017633254.1_14122	786	7	0
lcl|NC_030668.1_cds_XP_017632051.1_14123	1101	90	0
lcl|NC_030668.1_cds_XP_017632512.1_14124	2055	1	0
lcl|NC_030668.1_cds_XP_017632937.1_14125	1221	15	0
lcl|NC_030668.1_cds_XP_017633553.1_14126	3345	110	0
lcl|NC_030668.1_cds_XP_017632513.1_14127	2250	0	0
lcl|NC_030668.1_cds_XP_017633635.1_14128	2433	386	0
lcl|NC_030668.1_cds_XP_017632514.1_14129	348	0	0
lcl|NC_030668.1_cds_XP_017632515.1_14130	2235	0	0
lcl|NC_030668.1_cds_XP_017633000.1_14131	759	542	0
lcl|NC_030668.1_cds_XP_017632295.1_14132	1017	20	0
lcl|NC_030668.1_cds_XP_017633048.1_14133	2034	9	0
lcl|NC_030668.1_cds_XP_017632994.1_14134	1920	9	0
lcl|NC_030668.1_cds_XP_017632879.1_14135	1443	4	0
lcl|NC_030668.1_cds_XP_017632517.1_14136	873	0	0
lcl|NC_030668.1_cds_XP_017633269.1_14137	327	0	0
lcl|NC_030668.1_cds_XP_017632518.1_14138	1839	0	0
lcl|NC_030668.1_cds_XP_017633934.1_14139	1350	225	0
lcl|NC_030668.1_cds_XP_017633568.1_14140	1119	4	0
lcl|NC_030668.1_cds_XP_017633567.1_14143	2364	126	0
lcl|NC_030668.1_cds_XP_017632519.1_14144	1632	187	0
lcl|NC_030668.1_cds_XP_017633097.1_14145	996	33	0
lcl|NC_030668.1_cds_XP_017633107.1_14146	381	6	0
lcl|NC_030668.1_cds_XP_017632188.1_14147	1023	80	0
lcl|NC_030668.1_cds_XP_017632520.1_14148	2820	1	0
lcl|NC_030668.1_cds_XP_017632521.1_14149	3057	3	0
lcl|NC_030668.1_cds_XP_017632522.1_14150	1626	0	0
lcl|NC_030668.1_cds_XP_017632523.1_14151	1476	0	0
lcl|NC_030668.1_cds_XP_017633559.1_14152	1716	70	0
lcl|NC_030668.1_cds_XP_017633561.1_14154	1695	63	0
lcl|NC_030668.1_cds_XP_017631845.1_14156	1107	122	0
lcl|NC_030668.1_cds_XP_017633103.1_14157	1485	7	0
lcl|NC_030668.1_cds_XP_017633102.1_14158	1548	9	0
lcl|NC_030668.1_cds_XP_017633452.1_14159	534	1245	0
lcl|NC_030668.1_cds_XP_017633449.1_14160	2748	246	0
lcl|NC_030668.1_cds_XP_017632524.1_14163	513	0	0
lcl|NC_030668.1_cds_XP_017632857.1_14164	597	12	0
lcl|NC_030668.1_cds_XP_017631913.1_14165	759	189	0
lcl|NC_030668.1_cds_XP_017632419.1_14166	825	151	0
lcl|NC_030668.1_cds_XP_017631788.1_14167	1365	55	0
lcl|NC_030668.1_cds_XP_017634006.1_14168	3105	53	0
lcl|NC_030668.1_cds_XP_017632525.1_14169	2049	0	0
lcl|NC_030668.1_cds_XP_017632526.1_14170	534	0	0
lcl|NC_030668.1_cds_XP_017632175.1_14171	1644	11	0
lcl|NC_030668.1_cds_XP_017634084.1_14173	1140	22	0
lcl|NC_030668.1_cds_XP_017632528.1_14175	1782	4	0
lcl|NC_030668.1_cds_XP_017632870.1_14176	1140	2	0
lcl|NC_030668.1_cds_XP_017633213.1_14177	585	14	0
lcl|NC_030668.1_cds_XP_017632370.1_14178	1284	24	0
lcl|NC_030668.1_cds_XP_017632371.1_14179	1257	21	0
lcl|NC_030668.1_cds_XP_017632058.1_14180	1257	96	0
lcl|NC_030668.1_cds_XP_017633663.1_14181	1323	131	0
lcl|NC_030668.1_cds_XP_017633667.1_14184	288	24	0
lcl|NC_030668.1_cds_XP_017633666.1_14185	762	131	0
lcl|NC_030668.1_cds_XP_017631883.1_14186	1359	94	0
lcl|NC_030668.1_cds_XP_017632986.1_14187	768	60	0
lcl|NC_030668.1_cds_XP_017634130.1_14188	3042	190	0
lcl|NC_030668.1_cds_XP_017633280.1_14189	837	16	0
lcl|NC_030668.1_cds_XP_017633310.1_14190	807	2	0
lcl|NC_030668.1_cds_XP_017632027.1_14191	684	1099	0
lcl|NC_030668.1_cds_XP_017632153.1_14193	978	64	0
lcl|NC_030668.1_cds_XP_017633135.1_14194	1029	1	0
lcl|NC_030668.1_cds_XP_017632367.1_14195	261	0	0
lcl|NC_030668.1_cds_XP_017633076.1_14196	261	0	0
lcl|NC_030668.1_cds_XP_017632952.1_14197	261	0	0
lcl|NC_030668.1_cds_XP_017631992.1_14198	261	0	0
lcl|NC_030668.1_cds_XP_017631993.1_14199	261	0	0
lcl|NC_030668.1_cds_XP_017632529.1_14200	564	0	0
lcl|NC_030668.1_cds_XP_017632235.1_14201	1377	134	0
lcl|NC_030668.1_cds_XP_017632982.1_14202	1275	2	0
lcl|NC_030668.1_cds_XP_017634138.1_14203	297	28	0
lcl|NC_030668.1_cds_XP_017634137.1_14204	1656	0	0
lcl|NC_030668.1_cds_XP_017634142.1_14205	414	11	0
lcl|NC_030668.1_cds_XP_017634140.1_14206	900	44	0
lcl|NC_030668.1_cds_XP_017633929.1_14208	711	45	0
lcl|NC_030668.1_cds_XP_017632936.1_14209	207	0	0
lcl|NC_030668.1_cds_XP_017633477.1_14210	1884	3	0
lcl|NC_030668.1_cds_XP_017633474.1_14211	2388	230	0
lcl|NC_030668.1_cds_XP_017632530.1_14214	1092	0	0
lcl|NC_030668.1_cds_XP_017631819.1_14215	1968	32	0
lcl|NC_030668.1_cds_XP_017632531.1_14216	345	52	0
lcl|NC_030668.1_cds_XP_017631846.1_14217	1401	32	0
lcl|NC_030668.1_cds_XP_017632532.1_14218	606	0	0
lcl|NC_030668.1_cds_XP_017632161.1_14219	951	35	0
lcl|NC_030668.1_cds_XP_017631823.1_14220	1140	0	0
lcl|NC_030668.1_cds_XP_017633138.1_14221	1068	0	0
lcl|NC_030668.1_cds_XP_017632535.1_14222	339	0	0
lcl|NC_030668.1_cds_XP_017633231.1_14223	1071	0	0
lcl|NC_030668.1_cds_XP_017632536.1_14224	648	0	0
lcl|NC_030668.1_cds_XP_017632537.1_14225	1218	7	0
lcl|NC_030668.1_cds_XP_017633550.1_14226	3102	126	0
lcl|NC_030668.1_cds_XP_017632379.1_14227	1665	20	0
lcl|NC_030668.1_cds_XP_017632380.1_14228	1044	0	0
lcl|NC_030668.1_cds_XP_017633012.1_14229	828	14	0
lcl|NC_030668.1_cds_XP_017632538.1_14230	387	0	0
lcl|NC_030668.1_cds_XP_017633521.1_14231	786	19	0
lcl|NC_030668.1_cds_XP_017633523.1_14233	1179	77	0
lcl|NC_030668.1_cds_XP_017632539.1_14234	423	0	0
lcl|NC_030668.1_cds_XP_017633959.1_14235	1641	217	0
lcl|NC_030668.1_cds_XP_017633511.1_14236	5313	152	0
lcl|NC_030668.1_cds_XP_017633360.1_14237	2211	220	0
lcl|NC_030668.1_cds_XP_017633362.1_14239	1539	112	0
lcl|NC_030668.1_cds_XP_017631838.1_14240	696	185	0
lcl|NC_030668.1_cds_XP_017633596.1_14242	780	3642	0
lcl|NC_030668.1_cds_XP_017632540.1_14243	813	0	0
lcl|NC_030668.1_cds_XP_017633597.1_14244	3297	149	0
lcl|NC_030668.1_cds_XP_017633598.1_14245	3225	146	0
lcl|NC_030668.1_cds_XP_017631901.1_14247	543	385	0
lcl|NC_030668.1_cds_XP_017632542.1_14248	2028	1	0
lcl|NC_030668.1_cds_XP_017633171.1_14249	495	19	0
lcl|NC_030668.1_cds_XP_017634091.1_14250	1434	64	0
lcl|NC_030668.1_cds_XP_017634093.1_14252	1353	1	0
lcl|NC_030668.1_cds_XP_017633630.1_14253	1863	87	0
lcl|NC_030668.1_cds_XP_017633585.1_14254	2340	340	0
lcl|NC_030668.1_cds_XP_017633935.1_14255	1926	43	0
lcl|NC_030668.1_cds_XP_017632543.1_14257	993	2	0
lcl|NC_030668.1_cds_XP_017633991.1_14258	2295	172	0
lcl|NC_030668.1_cds_XP_017633992.1_14259	2232	183	0
lcl|NC_030668.1_cds_XP_017632544.1_14260	660	0	0
lcl|NC_030668.1_cds_XP_017633129.1_14261	588	9	0
lcl|NC_030668.1_cds_XP_017632545.1_14262	2169	0	0
lcl|NC_030668.1_cds_XP_017632546.1_14263	2292	379	0
lcl|NC_030668.1_cds_XP_017632547.1_14264	504	2	0
lcl|NC_030668.1_cds_XP_017632296.1_14265	1233	12	0
lcl|NC_030668.1_cds_XP_017632260.1_14268	1155	124	0
lcl|NC_030668.1_cds_XP_017633913.1_14269	1299	111	0
lcl|NC_030668.1_cds_XP_017632975.1_14270	1329	12	0
lcl|NC_030668.1_cds_XP_017633549.1_14271	1092	55	0
lcl|NC_030668.1_cds_XP_017633545.1_14272	2214	56	0
lcl|NC_030668.1_cds_XP_017633566.1_14276	1707	318	0
lcl|NC_030668.1_cds_XP_017632548.1_14277	1215	0	0
lcl|NC_030668.1_cds_XP_017631849.1_14278	1701	30	0
lcl|NC_030668.1_cds_XP_017632122.1_14281	924	61	0
lcl|NC_030668.1_cds_XP_017633849.1_14282	2349	75	0
lcl|NC_030668.1_cds_XP_017633318.1_14283	1032	0	0
lcl|NC_030668.1_cds_XP_017633086.1_14284	858	9	0
lcl|NC_030668.1_cds_XP_017632343.1_14285	867	40	0
lcl|NC_030668.1_cds_XP_017632342.1_14286	867	1	0
lcl|NC_030668.1_cds_XP_017632905.1_14287	609	85	0
lcl|NC_030668.1_cds_XP_017633068.1_14288	2946	2	0
lcl|NC_030668.1_cds_XP_017632254.1_14289	1566	0	0
lcl|NC_030668.1_cds_XP_017632550.1_14290	2340	0	0
lcl|NC_030668.1_cds_XP_017632979.1_14291	1725	6	0
lcl|NC_030668.1_cds_XP_017633990.1_14292	786	292	0
lcl|NC_030668.1_cds_XP_017633236.1_14293	2121	0	0
lcl|NC_030668.1_cds_XP_017631811.1_14294	1689	268	0
lcl|NC_030668.1_cds_XP_017634114.1_14295	1689	123	0
lcl|NC_030668.1_cds_XP_017632981.1_14296	354	193	0
lcl|NC_030668.1_cds_XP_017633028.1_14298	645	3	0
lcl|NC_030668.1_cds_XP_017632551.1_14299	1293	0	0
lcl|NC_030668.1_cds_XP_017631777.1_14300	2037	118	0
lcl|NC_030668.1_cds_XP_017633619.1_14301	1134	81	0
lcl|NC_030668.1_cds_XP_017633009.1_14303	951	14	0
lcl|NC_030668.1_cds_XP_017632249.1_14304	339	119	0
lcl|NC_030668.1_cds_XP_017634100.1_14305	1269	73	0
lcl|NC_030668.1_cds_XP_017633163.1_14306	396	1600	0
lcl|NC_030668.1_cds_XP_017632552.1_14307	393	0	0
lcl|NC_030668.1_cds_XP_017633631.1_14310	1011	17	0
lcl|NC_030668.1_cds_XP_017634026.1_14311	3069	40	0
lcl|NC_030668.1_cds_XP_017634025.1_14312	3150	53	0
lcl|NC_030668.1_cds_XP_017634132.1_14314	912	132	0
lcl|NC_030668.1_cds_XP_017632029.1_14316	702	12	0
lcl|NC_030668.1_cds_XP_017632553.1_14317	525	2	0
lcl|NC_030668.1_cds_XP_017632425.1_14318	1011	188	0
lcl|NC_030668.1_cds_XP_017634155.1_14319	1269	138	0
lcl|NC_030668.1_cds_XP_017632025.1_14320	390	78	0
lcl|NC_030668.1_cds_XP_017632925.1_14321	1296	8	0
lcl|NC_030668.1_cds_XP_017632554.1_14322	546	0	0
lcl|NC_030668.1_cds_XP_017632555.1_14323	747	21	0
lcl|NC_030668.1_cds_XP_017633417.1_14324	3339	47	0
lcl|NC_030668.1_cds_XP_017633416.1_14325	3477	48	0
lcl|NC_030668.1_cds_XP_017633542.1_14326	3561	222	0
lcl|NC_030668.1_cds_XP_017632055.1_14328	1002	66	0
lcl|NC_030668.1_cds_XP_017632070.1_14329	1323	85	0
lcl|NC_030668.1_cds_XP_017632218.1_14330	933	22	0
lcl|NC_030668.1_cds_XP_017632217.1_14333	1128	6	0
lcl|NC_030668.1_cds_XP_017632951.1_14334	462	355	0
lcl|NC_030668.1_cds_XP_017633072.1_14335	1113	4	0
lcl|NC_030668.1_cds_XP_017633143.1_14336	513	6	0
lcl|NC_030668.1_cds_XP_017632408.1_14338	1041	106	0
lcl|NC_030668.1_cds_XP_017631991.1_14339	1053	151	0
lcl|NC_030668.1_cds_XP_017632557.1_14340	1578	0	0
lcl|NC_030668.1_cds_XP_017633207.1_14341	267	2	0
lcl|NC_030668.1_cds_XP_017632158.1_14342	1161	27	0
lcl|NC_030668.1_cds_XP_017632159.1_14343	1071	21	0
lcl|NC_030668.1_cds_XP_017633782.1_14344	2637	76	0
lcl|NC_030668.1_cds_XP_017633652.1_14347	2586	104	0
lcl|NC_030668.1_cds_XP_017632558.1_14349	1926	0	0
lcl|NC_030668.1_cds_XP_017632940.1_14350	954	20	0
lcl|NC_030668.1_cds_XP_017633177.1_14351	1113	1	0
lcl|NC_030668.1_cds_XP_017632559.1_14352	921	0	0
lcl|NC_030668.1_cds_XP_017633112.1_14353	459	2	0
lcl|NC_030668.1_cds_XP_017631919.1_14354	1113	204	0
lcl|NC_030668.1_cds_XP_017632560.1_14355	558	0	0
lcl|NC_030668.1_cds_XP_017633267.1_14356	498	0	0
lcl|NC_030668.1_cds_XP_017633064.1_14358	2193	0	0
lcl|NC_030668.1_cds_XP_017632561.1_14359	435	0	0
lcl|NC_030668.1_cds_XP_017633754.1_14360	3393	108	0
lcl|NC_030668.1_cds_XP_017632381.1_14363	993	42	0
lcl|NC_030668.1_cds_XP_017632562.1_14364	2220	0	0
lcl|NC_030668.1_cds_XP_017632001.1_14365	849	30	0
lcl|NC_030668.1_cds_XP_017632003.1_14366	747	17	0
lcl|NC_030668.1_cds_XP_017632004.1_14370	372	1	0
lcl|NC_030668.1_cds_XP_017632273.1_14371	1524	53	0
lcl|NC_030668.1_cds_XP_017633970.1_14372	1221	243	0
lcl|NC_030668.1_cds_XP_017632563.1_14373	879	0	0
lcl|NC_030668.1_cds_XP_017632899.1_14374	948	10	0
lcl|NC_030668.1_cds_XP_017633809.1_14375	2382	302	0
lcl|NC_030668.1_cds_XP_017632564.1_14376	489	0	0
lcl|NC_030668.1_cds_XP_017632565.1_14377	717	0	0
lcl|NC_030668.1_cds_XP_017633279.1_14378	564	1	0
lcl|NC_030668.1_cds_XP_017633230.1_14379	1044	0	0
lcl|NC_030668.1_cds_XP_017632866.1_14380	399	116	0
lcl|NC_030668.1_cds_XP_017633015.1_14381	2031	8	0
lcl|NC_030668.1_cds_XP_017632318.1_14382	1272	15	0
lcl|NC_030668.1_cds_XP_017632566.1_14383	2274	34	0
lcl|NC_030668.1_cds_XP_017633098.1_14384	411	4	0
lcl|NC_030668.1_cds_XP_017633122.1_14385	2343	0	0
lcl|NC_030668.1_cds_XP_017631983.1_14386	2661	73	0
lcl|NC_030668.1_cds_XP_017631981.1_14387	2739	92	0
lcl|NC_030668.1_cds_XP_017633645.1_14388	2625	339	0
lcl|NC_030668.1_cds_XP_017633646.1_14389	606	180	0
lcl|NC_030668.1_cds_XP_017633618.1_14391	405	649	0
lcl|NC_030668.1_cds_XP_017633617.1_14392	3819	150	0
lcl|NC_030668.1_cds_XP_017633924.1_14393	1386	57	0
lcl|NC_030668.1_cds_XP_017631771.1_14394	1647	106	0
lcl|NC_030668.1_cds_XP_017633725.1_14395	1848	225	0
lcl|NC_030668.1_cds_XP_017633222.1_14396	651	0	0
lcl|NC_030668.1_cds_XP_017634103.1_14397	1626	242	0
lcl|NC_030668.1_cds_XP_017633803.1_14398	999	929	0
lcl|NC_030668.1_cds_XP_017632567.1_14399	390	0	0
lcl|NC_030668.1_cds_XP_017632347.1_14400	477	56	0
lcl|NC_030668.1_cds_XP_017632336.1_14401	981	16	0
lcl|NC_030668.1_cds_XP_017632568.1_14402	933	0	0
lcl|NC_030668.1_cds_XP_017632569.1_14403	723	0	0
lcl|NC_030668.1_cds_XP_017633680.1_14404	690	467	0
lcl|NC_030668.1_cds_XP_017633679.1_14405	783	45	0
lcl|NC_030668.1_cds_XP_017632026.1_14407	804	1899	0
lcl|NC_030668.1_cds_XP_017634156.1_14408	918	3371	0
lcl|NC_030668.1_cds_XP_017633211.1_14409	660	7	0
lcl|NC_030668.1_cds_XP_017632571.1_14410	411	0	0
lcl|NC_030668.1_cds_XP_017632572.1_14411	2016	0	0
lcl|NC_030668.1_cds_XP_017631964.1_14413	1488	84	0
lcl|NC_030668.1_cds_XP_017631965.1_14414	1254	95	0
lcl|NC_030668.1_cds_XP_017633136.1_14415	453	0	0
lcl|NC_030668.1_cds_XP_017632838.1_14416	780	19	0
lcl|NC_030668.1_cds_XP_017631902.1_14417	1056	237	0
lcl|NC_030668.1_cds_XP_017632325.1_14418	795	6	0
lcl|NC_030668.1_cds_XP_017633898.1_14419	1980	43	0
lcl|NC_030668.1_cds_XP_017631987.1_14420	1413	57	0
lcl|NC_030668.1_cds_XP_017632573.1_14421	1266	20	0
lcl|NC_030668.1_cds_XP_017633095.1_14422	768	3	0
lcl|NC_030668.1_cds_XP_017632351.1_14424	810	39	0
lcl|NC_030668.1_cds_XP_017632574.1_14425	1089	0	0
lcl|NC_030668.1_cds_XP_017634110.1_14426	1161	66	0
lcl|NC_030668.1_cds_XP_017631888.1_14427	1338	63	0
lcl|NC_030668.1_cds_XP_017633625.1_14428	2763	46	0
lcl|NC_030668.1_cds_XP_017633624.1_14429	2898	64	0
lcl|NC_030668.1_cds_XP_017633967.1_14431	1776	14	0
lcl|NC_030668.1_cds_XP_017631966.1_14432	984	92	0
lcl|NC_030668.1_cds_XP_017634008.1_14433	1272	236	0
lcl|NC_030668.1_cds_XP_017631827.1_14434	2253	55	0
lcl|NC_030668.1_cds_XP_017631940.1_14435	4848	16	0
lcl|NC_030668.1_cds_XP_017631939.1_14436	4872	14	0
lcl|NC_030668.1_cds_XP_017632575.1_14437	441	0	0
lcl|NC_030668.1_cds_XP_017632576.1_14438	2631	1	0
lcl|NC_030668.1_cds_XP_017632577.1_14439	1035	0	0
lcl|NC_030668.1_cds_XP_017632578.1_14440	1182	1	0
lcl|NC_030668.1_cds_XP_017632300.1_14441	210	365	0
lcl|NC_030668.1_cds_XP_017632198.1_14442	2184	7	0
lcl|NC_030668.1_cds_XP_017634157.1_14443	3960	45	0
lcl|NC_030668.1_cds_XP_017632579.1_14444	912	0	0
lcl|NC_030668.1_cds_XP_017634158.1_14445	3831	22	0
lcl|NC_030668.1_cds_XP_017632580.1_14446	1191	9	0
lcl|NC_030668.1_cds_XP_017633322.1_14447	3549	84	0
lcl|NC_030668.1_cds_XP_017633685.1_14448	2970	72	0
lcl|NC_030668.1_cds_XP_017633690.1_14453	1926	42	0
lcl|NC_030668.1_cds_XP_017632581.1_14454	1389	9	0
lcl|NC_030668.1_cds_XP_017633925.1_14455	1677	146	0
lcl|NC_030668.1_cds_XP_017632582.1_14456	882	1	0
lcl|NC_030668.1_cds_XP_017631761.1_14457	3834	46	0
lcl|NC_030668.1_cds_XP_017634064.1_14458	3129	38	0
lcl|NC_030668.1_cds_XP_017633750.1_14463	1557	145	0
lcl|NC_030668.1_cds_XP_017632903.1_14464	462	17	0
lcl|NC_030668.1_cds_XP_017631824.1_14466	1770	28	0
lcl|NC_030668.1_cds_XP_017632199.1_14468	1623	38	0
lcl|NC_030668.1_cds_XP_017632583.1_14469	1359	0	0
lcl|NC_030668.1_cds_XP_017632584.1_14470	1422	0	0
lcl|NC_030668.1_cds_XP_017632585.1_14471	1521	0	0
lcl|NC_030668.1_cds_XP_017632586.1_14472	1461	0	0
lcl|NC_030668.1_cds_XP_017632587.1_14473	1419	0	0
lcl|NC_030668.1_cds_XP_017632588.1_14474	1464	0	0
lcl|NC_030668.1_cds_XP_017632589.1_14475	1425	0	0
lcl|NC_030668.1_cds_XP_017632590.1_14476	741	0	0
lcl|NC_030668.1_cds_XP_017632591.1_14477	1668	0	0
lcl|NC_030668.1_cds_XP_017632592.1_14478	1407	1	0
lcl|NC_030668.1_cds_XP_017632593.1_14479	486	0	0
lcl|NC_030668.1_cds_XP_017632594.1_14480	840	0	0
lcl|NC_030668.1_cds_XP_017633079.1_14481	288	25	0
lcl|NC_030668.1_cds_XP_017633081.1_14483	273	22	0
lcl|NC_030668.1_cds_XP_017631787.1_14484	1194	69	0
lcl|NC_030668.1_cds_XP_017632595.1_14485	1887	28	0
lcl|NC_030668.1_cds_XP_017632954.1_14486	1290	6	0
lcl|NC_030668.1_cds_XP_017632596.1_14488	543	0	0
lcl|NC_030668.1_cds_XP_017632597.1_14489	4536	14	0
lcl|NC_030668.1_cds_XP_017632598.1_14490	567	0	0
lcl|NC_030668.1_cds_XP_017632958.1_14491	1296	5	0
lcl|NC_030668.1_cds_XP_017632599.1_14493	1125	0	0
lcl|NC_030668.1_cds_XP_017632600.1_14494	1161	0	0
lcl|NC_030668.1_cds_XP_017633203.1_14495	399	0	0
lcl|NC_030668.1_cds_XP_017633205.1_14496	327	0	0
lcl|NC_030668.1_cds_XP_017633202.1_14497	690	0	0
lcl|NC_030668.1_cds_XP_017631900.1_14498	900	684	0
lcl|NC_030668.1_cds_XP_017632601.1_14499	4860	2	0
lcl|NC_030668.1_cds_XP_017631918.1_14500	966	157	0
lcl|NC_030668.1_cds_XP_017632603.1_14502	3486	1	0
lcl|NC_030668.1_cds_XP_017632605.1_14503	5658	5	0
lcl|NC_030668.1_cds_XP_017632234.1_14504	2805	24	0
lcl|NC_030668.1_cds_XP_017633496.1_14505	2115	2422	0
